id,username,name,description,location,followers,following,tweets,listed,verified,verified_type,created_at,profile_image_url
1870336533342932992,alkx_ct,Asahina Shikure 朝比奈丶志暮🏳️‍⚧️,Singaporean🇸🇬/Overseas student 留學生/MtF🏳️‍⚧️/Project Sekai 世界計畫/Languages:🇺🇸🇹🇼🇯🇵/President of the Union Republic of Griffin格里芬聯邦共和國現任總統,"Central Region, Singapore🇸🇬",146,339,271,1,False,,2024-12-21T05:12:44.000Z,https://pbs.twimg.com/profile_images/2040272432788058113/m7xH-w8v_normal.jpg
1870315714638385152,Murong_WangKezi,Murong🏳️‍⚧️🍥,"是超级粘人的小母猫喵~
MtF HRT:2025.8.10（中间数次断药）
fo得有自己发的内容，没有发帖或者全是转贴的、成分不对的不给fo
（如果你很想要可以私信喵）
会写Python和一点C++  | 偶尔发癫 | Minecraft |
欢迎随时找咱玩喵~",中国，陕西省西安市,976,378,2433,3,False,,2024-12-21T03:50:05.000Z,https://pbs.twimg.com/profile_images/1921566500495736832/L24GEgbx_normal.jpg
1870015266270113793,rescueremelody,lilihugstheplanet,"一般通過非典型2010s中學生 lgbtqia+
低浮上 基本不互動🥹
post是想到什麼寫什麼 無心無閒爭論對綫thx
不要doxx和問私隱 不在你想的地方",時代革命,145,328,323,1,False,,2024-12-20T07:56:25.000Z,https://pbs.twimg.com/profile_images/2046780647058915328/8MKC9HHr_normal.jpg
1868292600010321922,RainChan0721,雨酱RainChan🍥,"雨酱/14/药娘/无证含糖/半出柜/重度抑郁焦虑/休学
hrt: 2025/10/18
喜欢玩VRChat，Minecraft
VRChat: Yeyulinxi0144
Discord: yeyulinxi_awa
telegram: https://t.co/13J5dNHQKV",VRChat,124,243,244,1,False,,2024-12-15T13:50:58.000Z,https://pbs.twimg.com/profile_images/2047217948587356160/wB_IzEpb_normal.jpg
1863319222765428736,ZaoTon2022,药娘百科🍥,神秘百科🍥💉💊该账号用于分享跨性别女性HRT相关知识，内容多数为自己对资料的理解和精简分析，偶尔分享一些实用小东西，查询资料请前往@mtfwiki，有任何问题欢迎私信🥰,CPA帝国,570,193,283,4,False,,2024-12-01T20:28:37.000Z,https://pbs.twimg.com/profile_images/2040938432932044800/rh05L2Iy_normal.jpg
1862988877964681216,transchineseorg,多元性别中文数字图书馆,致力于收集、保存、整理、展示中文社区关于跨性别、非二元的一切多元性别内容与记忆 / 本推特账号互动仅代表个人观点 / 尝试关注所有跨与非二元或友好人士,United States,2451,1768,574,10,False,,2024-11-30T22:35:43.000Z,https://pbs.twimg.com/profile_images/1863152868338929664/334kBlk__normal.jpg
1862391641492819968,sandman8143,sakizz|･ω･🍥～,07/想的太多但是本质精神十分空虚，所以很无聊，看到回复会开心/空心病拒绝标签/排斥PUA和顺直/小圈偏好≥﹏≤你的声音就是我的声音～,中国河南省郑州市金水区龙子湖智慧岛,418,2000,307,1,False,,2024-11-29T07:02:43.000Z,https://pbs.twimg.com/profile_images/2050581415188914177/RKlqGI3z_normal.jpg
1858393719080366080,xiaomonuya,Camellia,"可愛的小貓一隻，出生20101130
優點：会点魔术～～～比赛拿过两年亚军，魔术爱好者内中低水平（毕竟我还小）
缺點：缺愛，沒安全感（以及你能想到的任何可能存在的缺點）
🚪52喵//
les
//29元包年千G流量VPN👉🏻https://t.co/zQZ5MJmWPl",29元包年千G流量VPN👉🏻,1175,194,5149,3,False,,2024-11-18T06:16:13.000Z,https://pbs.twimg.com/profile_images/2050651147199975424/Q4r3IJl6_normal.jpg
1857802986837172224,LingJiaXin233,🏳️‍⚧️凌嘉欣🍥,mtf//性别，哲学与社会政策研究//果粉与数码爱好者//喜欢折腾//非crypto蓝v互fo//不讨论政治//希望能给大家带来快乐🥰//最爱的姐姐@aparasr,everywhere,4409,677,4345,11,False,,2024-11-16T15:08:51.000Z,https://pbs.twimg.com/profile_images/1968775914713661440/O7ZDUmJl_normal.jpg
1857335218673483776,yv_amerain,小雨,17//欧坤呀叫我小雨就好了//雷别人把我当男娘//小雨就是小雨//互关和扩列私我cos会回关//同好可直接互关//cos//碎碎念//什么都发//最好的朋友@ace_sana_ 最好的女孩@fuyunxian//亚文化//善意结善缘不要骂我谢谢//os不要欺负我和我认识的男孩女孩,武汉,4515,456,4079,7,False,,2024-11-15T08:10:07.000Z,https://pbs.twimg.com/profile_images/2051075600979554306/IKtE34pv_normal.jpg
1845454917236031495,Dontbesadforit,中中！？,07 吃补也不算翻车 高中 自然科学 生物学大好き | 为什么还活着：没见到绪山美波里/世界上还有爱我的人 | 大白妹妹：@haku_dabai,Earth,2438,998,9166,6,False,,2024-10-13T13:22:23.000Z,https://pbs.twimg.com/profile_images/2052688556548919296/2XRbsJTc_normal.jpg
1845041900195282948,bernadine18107,Niqiu-妮湫（充满希望版）🏳️‍⚧️🍥,04年出厂的药娘👀 ｜在属于自己的轨道安静运行💗｜想做的事情有很多很多我会一件件实现❤️‍🩹｜梦想是SRS成为有阴道瓣的女孩子🤔｜共情➕重度依赖｜@Fitzgerald10184 小号/聊天戳👇,生命独特的坐标,4591,749,600,14,False,,2024-10-12T10:00:55.000Z,https://pbs.twimg.com/profile_images/1943944034050813952/okWv5JY3_normal.jpg
1844926832967286785,ZX65535plus1,小竹子一掰就断🏳️‍⚧️,"挨揍不如嘴贱 brat统治世界  |  
只要不去就诊我就是健全B  |  
一直试图在没有血缘关系的人身上找到家 | 
非计算机专业 | 
或许是双性恋，不过只对男生有动情",万达广场楼下,4317,1464,21893,10,False,,2024-10-12T02:23:45.000Z,https://pbs.twimg.com/profile_images/2036702817168265216/LUEbpUzW_normal.jpg
1841815505562456064,Lunaticonthemo1,Lunatic on the moon,"Yuri♥️
Transwomen are Women🏳️‍⚧️
Left(Heterodox)🌹",,95,86,1607,1,False,,2024-10-03T12:20:29.000Z,https://pbs.twimg.com/profile_images/1978791114821062656/_cm9_RSW_normal.jpg
1836041585475346432,LolingVerse,洛铃🦊Magic Caster,"唔，哈~~~！！
可爱赞美者，世界探索者 | 
153cm | 没诗硬吟  | Fox | Wife @YekaseSuiso2022 @nozomixlr
逃生舱 @LolinAchiv",可爱屋 - 鲨鱼🍥,375,143,3283,3,False,,2024-09-17T13:57:02.000Z,https://pbs.twimg.com/profile_images/1949784927089876992/j676ysmA_normal.jpg
1833491107503869956,lyjjlch,某人,"Open-source software developer
Food lover
我永远深爱着我的祖国♥️
关爱心理健康，拒绝OD/自残/兽药！
对药物感兴趣但仅限理论！！！
让我们拥抱更美好的明天
喜欢贴贴，贴贴好耶！",,17,47,95,1,False,,2024-09-10T13:02:09.000Z,https://pbs.twimg.com/profile_images/2010216087665967104/XmGGooWx_normal.jpg
1832688819017277440,homeCollider,家用粒子对撞机,"🏳️‍⚧️ MtF | 架构师
- 如果哪天我不在了，请忘记我，这是我的愿望。
- 主播不会死了，但是要终身使用巴氯芬。
- 讼棍，有一些 MtF 的案子，一些是大陆首案。",,351,380,844,2,False,,2024-09-08T07:54:25.000Z,https://pbs.twimg.com/profile_images/2039767465450983424/yYDG7LJt_normal.jpg
1831712966150148097,zhangyv_ovo,章鱼小丸子🏳️‍⚧️🍥,"生日2010.04.04/xyn一个/169/51kg
可以跟咱聊天/缺爱型/烤批/HRT🏳️‍⚧️2024.12.30
渴望与别人抱抱/目前精神还算稳定？.../好老公@miaoeatcarrot","Kawasaki-shi Tama-ku, Kanagawa",573,106,364,2,False,,2024-09-05T15:16:26.000Z,https://pbs.twimg.com/profile_images/2019977478996099073/afO_rdl1_normal.jpg
1831350388861345793,Hiime0,𝐻𝒾𝒾𝓂𝑒 🍡🍥,"黑色的荆棘扼住她的咽喉，永恒的夜消融了她的心脏。沉溺在“等待”中的她呀，总有一天，白霜般的月光会洒满你遍体鳞伤的娇躯，把你变成殿堂上转着裙摆的女孩。
【详情见置顶帖】
已有恋人",上海,583,234,612,2,False,,2024-09-04T15:15:42.000Z,https://pbs.twimg.com/profile_images/2046174460609503232/mDQ1pUpH_normal.jpg
1827293756661571584,aizhenxunjiang,雨汐🍥🏳️‍⚧️,"mtf｜hrt2025.02.28｜无证含糖🍥（已炸柜）｜07｜istp｜欢迎同类🍥🏳️‍⚧️｜同类互fo｜158cm/97斤｜坐标南京｜TG@yuchi20250228｜
老婆@chenyuxi5201314",南京,1141,852,360,2,False,,2024-08-24T10:36:38.000Z,https://pbs.twimg.com/profile_images/1960119314624991232/l-JCZqJM_normal.jpg
1827053984521318400,C_baba_66ccff,C_baba🍥🏳️‍⚧️,MtF🏳️‍⚧️｜持证含糖｜hrt 2025.8.30🍥｜家长党｜小猫｜ISFP｜重抑重焦｜wota藝初心者｜锦依卫｜洛天依｜停电前夜｜小号@C_baba_tianyi｜可爱猫猫对象@AGeSang2008喵喵,距你2km,853,939,484,2,False,,2024-08-23T18:43:22.000Z,https://pbs.twimg.com/profile_images/2004745444769828864/6JWhaSvS_normal.jpg
1824818634809806848,hsgmxz,萌新 honoka🍥🏳️‍⚧️,「この世には息もできない人が沢山いるんですよ。」可以叫咱honoka。|永远14🏳️‍⚧️|🍥2025.7.26|小证含🍥|初音ミク大好き|2011.1.24|同类互fo|极度社恐|重焦重郁|intp-t|三好跨喵|家长党|匿名提问箱https://t.co/eJ9r7NqD38|老婆：@chao_ching_i,誰もいないセカイ,1960,1213,1645,6,False,,2024-08-17T14:40:51.000Z,https://pbs.twimg.com/profile_images/2010288262104088577/1zvRCsQg_normal.jpg
1822310803153846274,HeiCheng123,zeno,2009.12.5/有小证!/HRT26.2.13/超大个/家长党/阿斯伯格/休学中/丑,"Shinjuku-ku, Tokyo",66,203,84,1,False,,2024-08-10T16:36:03.000Z,https://pbs.twimg.com/profile_images/2049078446056431616/vbyHFH9J_normal.jpg
1822200301345980416,shiyaoshiwo,詩瑤🍥,emmm，只会宅家打游戏的傻小孩吗，等等好像是我……可以随便被拿捏的屑……大大一只小女孩但是很无力…信息:180/130 /已出柜/爱哭鬼/生日是五月五号！/我爱吃甜品/好想吃汉堡呜呜/不喜欢播音的播音生/我想吃蛋挞X﹏X为什么不放假/我想要安安全全的（持续堆积中的简介）,桥洞下,396,261,1431,1,False,,2024-08-10T09:16:52.000Z,https://pbs.twimg.com/profile_images/2004450408807485440/Ev5UOKh8_normal.jpg
1818257539886460928,qqqqqf_,清凤,"building Arkloop
博客:https://t.co/YPfuXnEcRK  
Arkloop 的官网:https://t.co/YEVCUIj8aX
Arkloop的TelegramGroup :https://t.co/GiCrumiY7W","Ningbo,Zhejiang",1156,639,1097,3,False,,2024-07-30T12:09:26.000Z,https://pbs.twimg.com/profile_images/2021583893238059008/7Mh6eK6T_normal.jpg
1816779749819318276,B1ank4xms,Badbadcat🍥,中度抑郁｜游戏玩家｜欢迎聊天当树洞｜mtf过渡中,,4,59,10,1,False,,2024-07-26T10:17:37.000Z,https://pbs.twimg.com/profile_images/1816780056880119808/Oa28jreT_normal.jpg
1813188041793761280,lightboat111,轻舟🍥🏳️‍⚧️,05/177/60，infp/天秤/🍥2025.10.5/喜欢涩涩、文学、音乐/王者、洛克王国页游和手游、鸣潮、音游。跟风一个匿名信箱https://t.co/4cfDhozxRr,月亮之上,118,986,445,1,False,,2024-07-16T12:25:01.000Z,https://pbs.twimg.com/profile_images/1931226453334712320/c0pIs-rI_normal.jpg
1812048787415744512,zyq1114319,tutu_🍥,"mtf/高中生/会发一些碎碎念/欢迎扩列/有时会发一些负能量的帖子，对不起/正在和
抑郁症，焦虑症，强迫症做斗争/比较大只，身材焦虑/希望未来能加入危机干预组织，希望大家都可以好好的活着",美国,201,1362,76,1,False,,2024-07-13T08:58:11.000Z,https://pbs.twimg.com/profile_images/2026205666151657472/JwRCDc0t_normal.jpg
1811011225058430982,AnranbuSleep,Luna_安然🏳️‍⚧️,"My Sunshine @LeeananFaatCoi 
My Luna @datadelete_4444",远去的天堂，再也不见,2859,76,2765,9,False,,2024-07-10T12:15:13.000Z,https://pbs.twimg.com/profile_images/2021846465417818112/79NWA4eF_normal.jpg
1810873766119100416,RainEngine2024,雨晴酱_Official,RainEngine联合创始人/曾小米项目部运营/SimpleUX维护者/喜欢摄影/喜欢折腾各类的Android手机/偶尔发些日常/GMT+8/PM前请征得同意否则Ban/追求源于热爱，极致源于梦想,,10064,949,11982,24,False,,2024-07-10T03:08:51.000Z,https://pbs.twimg.com/profile_images/2052221080052674560/erKoHu5y_normal.jpg
1809754445162639361,sakuraiharunana,希澈希澈希澈澈澈澈澈,Our existence is resistance,127.0.0.1,320,508,376,1,False,,2024-07-07T01:01:15.000Z,https://pbs.twimg.com/profile_images/2052513874608640000/LuwF-vXB_normal.jpg
1809512780216827904,Nanaumi_Ayana,🎀苏雫_ソシズク🍥🍡,"=花田蘇雫/七海綾奈
09年INFP | 无证含糖 | mtf🏳️‍⚧️hrt2026.3.29 | Trans-les | 厌男 | 画渣 
可能是个病娇疯批 本人将不会对在此说出的每一个字负责
负能条底下不用安慰我 我讨厌虚情假意的关切
『我不會放過妳的…♪』", 『往世乐土』-  爱莉希雅身边,224,239,1539,2,False,,2024-07-06T09:00:53.000Z,https://pbs.twimg.com/profile_images/2052671307280760832/gcr1JA79_normal.jpg
1807107145756008448,XldMtX,🍁🍥翎🍥🍁,我恨我@Allenium114我恨我@Allenium114我恨我@Allenium114我恨我@Allenium114我恨我@Allenium114我恨我@Allenium114我恨我@Allenium114我恨我@Allenium114我恨我@Allenium114我恨我@Allenium114,重慶,7200,984,29634,11,False,,2024-06-29T17:41:40.000Z,https://pbs.twimg.com/profile_images/2042113258090528768/f1mH6fZw_normal.jpg
1807044386104238080,cishenfeiwoyou,小夜🍥,"MTF🏳️‍⚧️Ⅰ同类贴贴，关注必回Ⅰ☯东方厨Ⅰ爱听摇滚

妹妹@fufumiaoQxQ_
姐姐@xinxin9277",幻想乡,975,828,359,1,False,,2024-06-29T13:32:32.000Z,https://pbs.twimg.com/profile_images/1984705942404153347/0SVgBT98_normal.jpg
1806849464386416640,tangeorange,5qmZ5a2Q *==,57uI5LqO5Y+v5Lul5pma5a6J5LqG *==,,1873,2170,6750,3,False,,2024-06-29T00:37:43.000Z,https://pbs.twimg.com/profile_images/2052666597584850944/gcTijV25_normal.jpg
1804344378338480128,Acmduemsks,我爱食麦当劳,"我爱在天钥桥路1号吃徐家汇餐厅麦当劳
｜萍水相逢有缘人@jazzvoid7｜好猫猫@maoxian1527｜好朋友@aoi4uto｜会说普通话🇨🇳廣東話🇭🇰 and English 🇬🇧｜自我认同是GHC的STG机",,265,432,2653,1,False,,2024-06-22T02:43:37.000Z,https://pbs.twimg.com/profile_images/2003451815254200320/byqlIGkp_normal.jpg
1802704441961017344,misumikaede3,三角枫🍥#柳宿六,2009年生（并非）enby 🏳️‍⚧️2025.11.14 oder💊｜不论虚无与现实，且行，且行，行动以得知，得知而正行｜精神状态奇异 政治倾向奇特 想成为不走极端的人 喜欢我的请来和我交朋友 如果我发疯对不起请原谅我 小号的我：@shirokanearashi,燃素与以太之地,1059,1123,9765,6,False,,2024-06-17T14:06:56.000Z,https://pbs.twimg.com/profile_images/2041239223823695872/oskidzdg_normal.jpg
1801382796436639745,_Sennya0717,千夜在睡觉🍥🏳️‍⚧️,"║生日 2008.07.17 / 坐标台湾 / 高一休学
║INFP / 猫猫
║MtF / 家长党 / 持证含糖 2025.02.11
║双相二型 / ADHD / BPD / CPTSD
║音游人 / 渴望温暖 / 努力变得健全
║网页是更详细的自介（施工中）",互联网,2696,1653,3335,7,False,,2024-06-13T22:35:19.000Z,https://pbs.twimg.com/profile_images/2004473589333213184/JvXCzyUH_normal.jpg
1800905994186432512,Hoshino_Iroha10,星野いろは🍥,"跨性别友好🏳️‍⚧️ | 896489648964 | SBTI FUCK | 正體中文🇹🇼 简体中文🇨🇳 | 不会打音游 | 求互Fo

馬鹿なわたしは歌うだけ ぶちまけちゃおうか　星に",秦城监狱,232,1021,1821,2,False,,2024-06-12T15:00:31.000Z,https://pbs.twimg.com/profile_images/2041373858608070656/Vb9_n0Rl_normal.jpg
1798564576029810688,lirong11451419,哒哒喵🍥,"🍥HRT:2025.4.6，含糖友跨顺男0，一个永远长不大用🍥糖果来疗愈自己，性格软软爱吃🍥糖的小孩૮₍◜ෆ◝.₎ა，
蓄发，护肤，学化妆ing。衡阳某大砖核科学在读",湖南,1800,1407,1515,5,False,,2024-06-06T03:56:43.000Z,https://pbs.twimg.com/profile_images/2039497198761893888/xL8rvNjI_normal.jpg
1797893909768466432,AksharJethwa,猫耳朵糖商🍥🏳️‍⚧️1,Hey 这里猫耳朵｜ 原号@pattifly｜ 几年从未换过头像和名字，长期稳定｜TG消息都会回，除了睡大觉૮₍ᵔ⤙ᵔ ₎ა ｜ 实在没有tg的话、可私信2号推👉：@Rrrrrrr1234550,TG聊天群👉,1360,1072,174,3,False,,2024-06-04T07:31:40.000Z,https://pbs.twimg.com/profile_images/2017895872345067520/RxcmKcDb_normal.jpg
1797120101419999232,YMKxxxxxxxx,𝘠𝘶𝘮𝘦𝘬𝘢 ✨🐰,"想要拯救世界的笨蛋，脑袋里装下了整个宇宙 🌌
「梦花🌸 / infp-A / linux / Les
    喜欢这个世界、宇宙和物理
  HRT(trans)🍥 --running / SAN=96%🍀」

这里有宝藏！真的不往下翻翻嘛？",本星系群 • 仙女座星系,934,641,1824,2,False,,2024-06-02T04:17:04.000Z,https://pbs.twimg.com/profile_images/2030601786961412096/WH4xCv0P_normal.jpg
1794306281572118528,520maodou,毛豆酱🏳️‍⚧️,,,33,56,46,1,False,,2024-05-25T09:55:49.000Z,https://pbs.twimg.com/profile_images/2050957134951784448/eiiEq_xU_normal.jpg
1791012392627040256,zhangxiaofu673,张小福,hrt:2024.10.22/爱人@Dream_Shards,距离你100米,142,330,502,2,False,,2024-05-16T07:46:53.000Z,https://pbs.twimg.com/profile_images/2027610643759865856/MXbYj71s_normal.jpg
1789660981901287424,jingqiu04,京秋🍥,"女孩子 二次元/动漫番剧/ 原神/崩铁/鸣潮/ insj 
🏳️‍⚧️","Kyoto-fu, Japan",136,370,301,2,False,,2024-05-12T14:17:34.000Z,https://pbs.twimg.com/profile_images/1789664657936154624/bOjc32R6_normal.jpg
1783421192181039104,Lily_nothin,小茶LILY🍉,she/they；🏳️‍⚧️应跨尽跨喵～；adhd&asd存疑，交互请留心,,137,844,11187,1,False,,2024-04-25T09:02:09.000Z,https://pbs.twimg.com/profile_images/2050623441804652544/GlCbFKH5_normal.jpg
1780642673713356800,zhsy211427,咕咕不哭,"|我重新好了,开始新的生活|多功能画手|会搞抽象|会安慰人|mtf🏳️‍⚧️|每天开始自律生活|不负韶华｜有证含糖｜一起加油一起努力!!!|欢迎互fo| || only love: @TristaH34974 |||||||a match made in heaven",,137,190,452,3,False,,2024-04-17T17:01:27.000Z,https://pbs.twimg.com/profile_images/1960638562615091203/yhGVtsW4_normal.jpg
1779149099084009472,MikuLoverr_,emm🥝,Miku单推人/抑郁疯癫二相体/SRS预备/音游痴迷/重庆09年17岁理科牲/mtf🏳️‍⚧️/里推 @HiddenEmmMiku/双相ADHD感统失调/恋人 @mikumiku3648 /tips：本人玩梗不等同于自己实际立场,劳资蜀道山,1559,1149,14799,12,False,,2024-04-13T14:06:24.000Z,https://pbs.twimg.com/profile_images/2007766586707648513/c_VucSAa_normal.jpg
1779063322500874240,kunkunyuzaizai,困困鱼崽仔小云🏳️‍⚧️🍥,"我是小云|XYN|HRT2026 2.4|地球ONLINE创建日期20080627|无证含糖🏳️‍⚧️🍥雌二醇凝胶|担肉＆莎|不抽烟|不喝酒|抑郁|焦虑|网易云重度依赖|同类互FO|DREAM IS BE A GIRL|
匿名提问https://t.co/3xGifEjlmO",,837,3005,3181,1,False,,2024-04-13T08:25:35.000Z,https://pbs.twimg.com/profile_images/2020337247204384768/VQvBUsH4_normal.jpg
1773934439414018048,liki24003,海鸥鸥欧欧🍊🍥,海鸥鸥，这里是海鸥鸥，非常温柔的一枚大龄mtf,木卫六-冰川上狂奔,1798,1809,3466,9,False,,2024-03-30T04:45:15.000Z,https://pbs.twimg.com/profile_images/1863038364779261952/IjUxzCXz_normal.png
1770681338221432832,Fishlike_bird,星梦🍥🏳️‍⚧️(先天不孕),03 | 无证含糖 | mtf | 2024.11.16开始hrt | 男女混血 | intp | 地下党 | 跨女同 | 不定期更新 | 喜欢称呼对象姐姐和老婆 |,0km,1972,544,779,7,False,,2024-03-21T05:18:32.000Z,https://pbs.twimg.com/profile_images/1922347051146170369/REQ27USi_normal.jpg
1769594666977210368,aiaijiang_,爱爱酱🍥🏳️‍⚧,无证含糖已炸柜 肉肉系 偏4i/INTJ药娘，攒钱做srs，绝赞私信请直接入门 不过🚪不回 私信过🚪288口令红包 支持usdt 接程序开发c++ python 自动脚本协议,上海,9175,131,914,33,False,,2024-03-18T05:21:16.000Z,https://pbs.twimg.com/profile_images/1893620196599881728/7N6JyNGt_normal.jpg
1766644305660420096,suikachanqwq,すいかちゃん🏳️‍⚧️🍥,"歡迎您乘坐「古井貢酒·年份原漿」冠名的品牌列車，本次列車全列禁煙。下一站，上海虹橋站。
精̴̢̪̾͊̄神̵̘͍͛不̸̥̞̰̉̋́穩̶̼̲͒定̵̳̑͘
高一/🏳️‍⚧️MtF/上海
🍥114.09.30/🍰98.12.22/家長否定黨/181/斷糖/撮り鉄
是 @xshxXXXXXXX 和@Yyyyy_pog的女兒",中國鐵路上海局集團有限公司,1725,1821,7983,6,False,,2024-03-10T01:56:57.000Z,https://pbs.twimg.com/profile_images/2040622993647550464/tyymAl98_normal.jpg
1764195010986274816,CCA8798,不会起名の捌拐玖捌(何意味版)🍥,"MTF/X🍥 | 含糖 | 年龄党(家长党？) 出柜26.05.05 | 出厂:壹贰.零壹.零叁 | 166cm/41kg | 佛山 | 玻璃心 (OD?)(双相?)重抑中焦 | 雷伪娘、艹、Dick字眼 | 交通 科学 医学 杂圈迷 | Cpp Coder
可寄拍/扩列
二代目(逃生舱): @CCA8798suki",安东星蜗牛第一票常交易有限公司,589,1102,2030,4,False,,2024-03-03T07:45:22.000Z,https://pbs.twimg.com/profile_images/2051736077615136768/q8UF6A0j_normal.jpg
1763577841588056064,yxrchina,𝚂𝚢 𝚈𝚊𝚗𝚗,"🏳️‍⚧️「重构时间线，再次重逢」
| 是夕妍？ | INFP | MtFtX | oler转oder | 🎂08.15 | Vite | Cpp | HRT 25.08.11~25.11.30 26.04.17~ | 已炸柜 | 碎碎念or日常 @syyann2026 | ❌ NSFW |",Lover @nyaepheia,1135,2005,8110,4,False,,2024-03-01T14:52:04.000Z,https://pbs.twimg.com/profile_images/1986480358486122496/VZfOMdaB_normal.jpg
1763034943599607808,moonlight_ruri,月光的琉璃梦🏳️‍⚧️🍥🌸4代目,男娘｜正義的夥伴｜femboy｜not trans｜friendly to trans｜EN CN JP｜An ally of justice and fairness｜love cute things｜168cm50kg｜music、comic、animation、pcgame｜Beaty share｜thank u,鄂｜saitama｜デート🉑🌙｜🚪48｜✈️｜DM,3326,182,1348,7,False,,2024-02-29T02:55:00.000Z,https://pbs.twimg.com/profile_images/2041518071383527424/Ikw4pdSr_normal.jpg
1761739613436321792,YJGAME0189,YJGAME TO3RO MrRainJ等十来号人,"「人类在惨痛的历史中选择了重蹈覆辙」
叫我雨爵_YJGAME/Y*Jubeat/MrRain.J，另有TO3RO等马甲
我的世界/chunithm/jubeat/arcaea/malody/modern tetris丨中文〇/eng〇
开盒鉴证傻逼全部滚蛋，自杀干预请通过QQ联系我
「可有时你无法救下任何人，不是吗？」",STAR.RAIL 2.5次元空间站/音乐游戏体验馆,444,1278,15597,4,False,,2024-02-25T13:07:28.000Z,https://pbs.twimg.com/profile_images/2029372782774239234/vCPZmWdp_normal.jpg
1760164538677395456,stellar22333,Stella223🍥,INFJ-A | MtF 🏳️‍⚧️ | les 🏳️‍🌈 | HRT since 25.10.20 🍥 | 家长中立党 | AuDHD | GNU/Linux | vibe coding | Minecraft | Sky: Children of the Light | 看成分互fo喵 | 好多管道符喵,,525,1493,1106,2,False,,2024-02-21T04:48:49.000Z,https://pbs.twimg.com/profile_images/2037898429301690368/jizY7Pui_normal.jpg
1760113409167949824,V01d_Digit,V01d（Yuki）,"17y/AuDHD/not cuteMtF
普通国内高中生，精神状态还好？，大量隐属
No 见证/NSFW｜CN/EN ok｜PM/CS beginner｜Goal :=Coq/?
Game:我能玩吗｜Lover:Exist｜欢迎聊有趣/专业话题",V01d&Yuki？,212,352,525,2,False,,2024-02-21T01:25:31.000Z,https://pbs.twimg.com/profile_images/2042946030464045059/F6D8JGmP_normal.jpg
1759787246587379712,RainEngine2024m,高坂穗嘉图,专注次元联合创始人、FOCUSPACE品牌总经理、中国区市场部总经理｜TeamRain 团队产品 UI 体验官丨前小米之家店员,The United Kingdom,1449,1414,1503,12,False,,2024-02-20T03:49:18.000Z,https://pbs.twimg.com/profile_images/2051845664779501568/KfoiAbUc_normal.jpg
1758508742780567552,qianxunchan,绿色杯子千尋醬喵～🫪😦😨😰🥵,"活力大湾区 魅力新加州
小号：@yansuichan
Q群667335570
tg在q群公告置顶

生产年份:2007 
身高:180 体重:57
性别：female 🏳️‍⚧️
爱好:到处逛 彩六 骑车 女装 wargame 
老家:广东江门蓬江区
专业:电气工程
梦想:和好多朋友聚会
好伙伴:@smiroyama","San Francisco, CA 🇺🇸",1869,1083,2077,7,False,,2024-02-16T15:09:45.000Z,https://pbs.twimg.com/profile_images/1966594203921924096/lbk6wpSt_normal.jpg
1758506265557581824,DragonCat345718,🏳️‍⚧️DragonCat🍥,含糖日期2025/09/14 出柜后被阻拦现已深柜后再次炸柜… 家暴党 精卫住院68天 妹妹@LuLuCapcake 我是顺直男 主人:@SpaceSystemW,距您127m,443,150,783,3,False,,2024-02-16T14:59:08.000Z,https://pbs.twimg.com/profile_images/1974788570138447872/oYYR3kKU_normal.jpg
1757076114739003392,SheilaBank7509,🍥iam阿lan,喵喵喵～超喜欢二次元一枚的小男娘呀🤲🏻平时就喜欢cos 买谷子周边, Buffalo ,2950,1129,408,13,False,,2024-02-12T16:16:09.000Z,https://pbs.twimg.com/profile_images/2052016186481942528/1-h7mVWQ_normal.jpg
1755542288502255616,nkm050903,一只秋刀魚,友跨小楠娘一只喵~还没想好怎么写个人简介呢，暂且写上拉黑我默认破防跳脚死全家呢叭🥰,台北市,483,5102,1886,4,False,,2024-02-08T10:41:29.000Z,https://pbs.twimg.com/profile_images/1955764356026929152/xT0qNoXQ_normal.jpg
1754494415152766976,NagiExpress,Nagi想舔你喉结,ねぇ もしも,感觉不如沙坪坝,5581,2354,23566,9,False,,2024-02-05T13:17:29.000Z,https://pbs.twimg.com/profile_images/2053273167678828553/m1eEnnhP_normal.jpg
1753527956935483392,MTXRin_2nd,泛式芥川凛🏳️‍⚧️（住校中）,"你好！这里是芥川凛！
可以叫我 凛/秋凛/小R

Android开发进修中……

RainyNight.Sys 雨夜系统
INFP/自发型多意识体/ASD/阿斯伯格/退役OIer/生竞预备役
爱人@yywz258

192cm/69kg/MtF/微天赋
全世界无产者联合起来！",2003,448,596,4474,2,False,,2024-02-02T21:17:27.000Z,https://pbs.twimg.com/profile_images/2033094320111185920/r2ZCrfOh_normal.jpg
1752569012012363776,queue_prompt,queue_prompt,,,243,106,3166,4,False,,2024-01-31T05:46:59.000Z,https://pbs.twimg.com/profile_images/2016811635126784005/lksQ5Rjl_normal.jpg
1752538285459795968,tadatsukiei,愿晚星照常升起（keep4o）,我只希望每个人都能得到自己期望的幸福,東京,474,457,5955,9,False,,2024-01-31T03:44:57.000Z,https://pbs.twimg.com/profile_images/2011352966788497408/fdBTaADg_normal.jpg
